Order_ID,Order_Date,Customer_ID,Gender,Age,City,Product,Category,Quantity,Price,Discount,Total_Sales,Payment_Method,Rating
ORD10901,2025-06-15,CUST1926,Female,60.0,Lucknow,Laptop,Electronics,2,2562,0.0,5124.0,Card,5.0
ORD10902,2025-06-06,CUST1214,Male,60.0,Delhi,Watch,Accessories,3,4381,10.0,11828.7,Card,1.0
ORD10903,2024-05-17,CUST1616,Male,55.0,Hyderabad,T-Shirt,Fashion,2,2555,5.0,4854.5,Cash,2.0
ORD10904,2024-09-23,CUST1390,Male,43.0,Lucknow,Book,Books,1,4604,10.0,4143.6,UPI,3.0
ORD10905,2024-03-13,CUST1644,Female,58.0,Pune,Book,Books,2,4490,5.0,8531.0,Cash,5.0
ORD10906,2025-03-20,CUST1388,Male,56.0,Pune,Shoes,Fashion,4,1357,10.0,4885.2,UPI,3.0
ORD10907,2025-02-20,CUST1067,Female,58.0,Mumbai,Phone,Electronics,5,1001,,5005.0,Cash,3.0
ORD10908,2024-01-11,CUST1100,Female,32.0,Jaipur,Mixer,Home,2,1949,10.0,3508.2,UPI,1.0
ORD10909,2025-05-16,CUST1097,Female,54.0,Chennai,Shoes,Fashion,5,2611,20.0,10444.0,Cash,5.0
ORD10910,2025-02-02,CUST1185,Female,52.0,Jaipur,Phone,Electronics,1,1498,10.0,1348.2,Net Banking,5.0
ORD10911,2025-06-09,CUST1730,Male,60.0,Bengaluru,Shoes,Fashion,3,177,,531.0,Card,4.0
ORD10912,2024-09-12,CUST1694,Female,47.0,Bengaluru,Mixer,Home,1,3132,,3132.0,Net Banking,3.0
ORD10913,2025-03-14,CUST1533,Male,37.0,Mumbai,Watch,Accessories,5,2449,10.0,11020.5,Cash,4.0
ORD10914,32-13-2024,CUST1967,Male,28.0,Delhi,Chair,Furniture,1,751,0.0,751.0,UPI,
ORD10915,2025-03-10,CUST1693,Male,48.0,Lucknow,Mixer,Home,5,4137,0.0,20685.0,UPI,4.0
ORD10916,2024-01-08,CUST1731,Female,52.0,Hyderabad,Laptop,Electronics,5,1657,,8285.0,Card,
ORD10917,2025-06-20,CUST1925,Male,29.0,Mumbai,Laptop,Electronics,5,3775,5.0,17931.25,Cash,2.0
ORD10918,2025-01-23,CUST1174,Female,25.0,Hyderabad,Chair,Furniture,1,3562,15.0,3027.7,Card,5.0
ORD10919,2024-10-27,CUST1271,Male,18.0,Jaipur,Phone,Electronics,3,2550,15.0,6502.5,Card,3.0
ORD10920,2024-12-30,CUST1006,Female,39.0,Chennai,Laptop,Electronics,4,4099,0.0,16396.0,Cash,1.0
ORD10921,2024-12-29,CUST1009,Male,45.0,Lucknow,Laptop,Electronics,3,1625,15.0,4143.75,Card,1.0
ORD10922,2024-01-08,CUST1159,Female,32.0,,Shoes,Fashion,4,1114,15.0,3787.6,Net Banking,3.0
ORD10923,2024-10-02,CUST1111,Female,60.0,Lucknow,Mixer,Home,3,3608,5.0,10282.8,Card,2.0
ORD10924,2024-07-22,CUST1113,Male,36.0,Delhi,Chair,Furniture,4,147,10.0,529.2,Card,4.0
ORD10925,2024-07-22,CUST1971,Female,60.0,Chennai,Book,Books,3,358,5.0,1020.3,UPI,4.0
ORD10926,2024-05-10,CUST1332,Female,50.0,Jaipur,Watch,Accessories,5,4159,,20795.0,Card,1.0
ORD10927,2024-12-18,CUST1512,Male,33.0,Delhi,Phone,Electronics,1,1133,5.0,1076.35,Cash,4.0
ORD10928,2024-10-15,CUST1497,Male,45.0,Pune,Laptop,Electronics,4,4033,10.0,14518.8,Card,
ORD10929,2024-09-26,CUST1717,Male,60.0,Jaipur,Shoes,Fashion,2,2403,0.0,4806.0,Card,4.0
ORD10930,2024-06-01,CUST1234,Male,26.0,Jaipur,Phone,Electronics,5,1584,5.0,7524.0,UPI,3.0
ORD10931,2024-07-23,CUST1093,Male,42.0,,T-Shirt,Fashion,-1,3592,0.0,7184.0,Cash,
ORD10932,2025-05-05,CUST1062,Female,59.0,Delhi,T-Shirt,Fashion,2,2853,15.0,4850.1,Cash,1.0
ORD10933,2025-03-04,CUST1252,Female,21.0,Bengaluru,Mixer,Home,3,2398,10.0,6474.6,UPI,1.0
ORD10934,2025-04-28,CUST1286,Male,45.0,Bengaluru,Laptop,Electronics,3,1836,10.0,4957.2,Cash,4.0
ORD10935,2024-04-09,CUST1685,Male,53.0,Bengaluru,Chair,Furniture,3,2593,0.0,7779.0,Cash,3.0
ORD10936,2025-01-15,CUST1243,Female,31.0,Jaipur,Chair,Furniture,5,4432,20.0,17728.0,UPI,1.0
ORD10937,2024-07-14,CUST1197,Female,24.0,Mumbai,Shoes,Fashion,5,1085,0.0,5425.0,Cash,3.0
ORD10938,2024-06-06,CUST1044,Male,30.0,Jaipur,Watch,Accessories,2,4470,,8940.0,Cash,5.0
ORD10939,2024-04-30,CUST1932,Female,22.0,Lucknow,Chair,Furniture,3,3773,,11319.0,Net Banking,5.0
ORD10940,2024-05-12,CUST1296,Male,54.0,Delhi,Laptop,Electronics,2,2345,,4690.0,Card,
ORD10941,2024-03-17,CUST1169,Female,50.0,Jaipur,Book,Books,4,4461,20.0,14275.2,Net Banking,4.0
ORD10942,2024-06-12,CUST1585,Male,55.0,Delhi,Mixer,Home,2,unknown,0.0,3214.0,Net Banking,5.0
ORD10943,2024-10-01,CUST1565,Male,28.0,Pune,Mixer,Home,3,1904,10.0,5140.8,UPI,5.0
ORD10944,2024-05-31,CUST1964,Female,26.0,Chennai,T-Shirt,Fashion,3,420,,1260.0,UPI,
ORD10945,2024-01-02,CUST1664,Female,58.0,Hyderabad,T-Shirt,Fashion,2,4479,0.0,8958.0,Cash,1.0
ORD10946,2024-10-28,CUST1332,Male,58.0,Delhi,Mixer,Home,2,3445,20.0,5512.0,Cash,2.0
ORD10947,2024-04-18,CUST1739,Female,59.0,Chennai,Mixer,Home,2,2197,0.0,4394.0,Card,4.0
ORD10948,2025-02-08,CUST1159,Female,32.0,Jaipur,T-Shirt,Fashion,3,2301,5.0,6557.85,Cash,2.0
ORD10949,2025-04-15,CUST1189,Male,30.0,Lucknow,Watch,Accessories,1,4162,5.0,3953.9,Card,
ORD10950,2024-06-30,CUST1837,Female,56.0,Pune,Mixer,Home,1,2640,5.0,2508.0,UPI,2.0
ORD10951,2025-02-16,CUST1102,Male,18.0,Mumbai,Phone,Electronics,-1,2109,15.0,7170.6,Net Banking,4.0
ORD10952,2024-02-14,CUST1135,Male,,Chennai,Laptop,Electronics,1,211,,211.0,Card,
ORD10953,2024-12-12,CUST1873,Male,30.0,Bengaluru,Laptop,Electronics,1,971,20.0,776.8,Net Banking,5.0
ORD10954,2025-05-05,CUST1158,Male,21.0,Chennai,Watch,Accessories,2,2618,10.0,4712.4,UPI,1.0
ORD10955,2024-04-15,CUST1523,Female,27.0,Delhi,Laptop,Electronics,1,4561,10.0,4104.9,Card,1.0
ORD10956,2024-12-27,CUST1671,Female,32.0,Jaipur,T-Shirt,Fashion,4,3257,5.0,12376.6,UPI,4.0
ORD10957,2024-10-15,CUST1365,Male,57.0,Hyderabad,Shoes,Fashion,1,1939,0.0,1939.0,UPI,3.0
ORD10958,2025-03-14,CUST1543,Female,56.0,Bengaluru,Phone,Electronics,1,1337,5.0,1270.15,Net Banking,2.0
ORD10959,2024-04-16,CUST1277,Female,60.0,Hyderabad,Mixer,Home,5,2451,10.0,11029.5,Cash,
ORD10960,2024-05-30,CUST1327,Male,42.0,Lucknow,Phone,Electronics,1,1317,,1317.0,Net Banking,1.0
ORD10961,2024-10-12,CUST1148,Male,38.0,Bengaluru,Phone,Electronics,5,3601,,18005.0,Card,4.0
ORD10962,2025-05-07,CUST1710,Female,56.0,Hyderabad,Chair,Furniture,3,4148,15.0,10577.4,Card,
ORD10963,2025-05-24,CUST1551,Female,52.0,Pune,T-Shirt,Fashion,4,3529,20.0,11292.8,Net Banking,1.0
ORD10964,2024-08-12,CUST1719,Male,33.0,Hyderabad,Book,Books,5,4833,,24165.0,UPI,2.0
ORD10965,2024-05-16,CUST1943,Male,21.0,Hyderabad,Laptop,Electronics,3,4674,15.0,11918.7,Cash,2.0
ORD10966,2025-03-07,CUST1248,Male,32.0,Delhi,Mixer,Home,4,1280,20.0,4096.0,Card,1.0
ORD10967,2025-03-10,CUST1380,Male,24.0,Mumbai,Shoes,Fashion,4,315,,1260.0,Net Banking,5.0
ORD10968,2024-05-24,CUST1080,Male,22.0,Delhi,Shoes,Fashion,1,1303,10.0,1172.7,Net Banking,2.0
ORD10969,2025-06-24,CUST1715,Female,48.0,,Shoes,Fashion,4,1247,,4988.0,Cash,4.0
ORD10970,2024-03-02,CUST1902,Male,56.0,Bengaluru,Laptop,Electronics,3,1011,5.0,2881.35,Card,1.0
ORD10971,2024-09-21,CUST1941,Female,32.0,Jaipur,Book,Books,4,3821,20.0,12227.2,Card,3.0
ORD10972,2024-08-04,CUST1410,Male,32.0,Jaipur,Phone,Electronics,5,3192,5.0,15162.0,Card,
ORD10973,2025-02-18,CUST1847,Female,28.0,Delhi,Phone,Electronics,4,4010,10.0,14436.0,Cash,
ORD10974,2024-04-16,CUST1079,Female,56.0,Hyderabad,Book,Books,2,2311,0.0,4622.0,UPI,2.0
ORD10975,2024-03-07,CUST1216,Male,37.0,Pune,Mixer,Home,2,4536,0.0,9072.0,Card,
ORD10976,2024-02-15,CUST1577,Female,20.0,Delhi,Laptop,Electronics,2,2305,0.0,4610.0,Cash,1.0
ORD10977,2025-02-11,CUST1512,Male,38.0,Jaipur,Mixer,Home,1,3021,10.0,2718.9,Cash,2.0
ORD10978,2025-05-30,CUST1103,Male,19.0,Jaipur,Phone,Electronics,3,3436,,10308.0,Net Banking,5.0
ORD10979,2025-04-19,CUST1080,Male,32.0,Pune,Laptop,Electronics,3,1420,5.0,4047.0,Card,
ORD10980,2025-06-19,CUST1952,Female,46.0,Bengaluru,Shoes,Fashion,5,4329,,21645.0,Cash,3.0
ORD10981,2025-01-31,CUST1244,Male,57.0,Mumbai,Chair,Furniture,5,3629,0.0,18145.0,Card,5.0
ORD10982,2024-11-12,CUST1560,Male,49.0,Mumbai,Watch,Accessories,1,222,5.0,210.9,Net Banking,3.0
ORD10983,2024-10-13,CUST1590,Female,40.0,Mumbai,Shoes,Fashion,3,1422,0.0,4266.0,UPI,2.0
ORD10984,2025-03-28,CUST1665,Male,,Lucknow,Watch,Accessories,3,3976,10.0,10735.2,UPI,3.0
ORD10985,2024-05-12,CUST1451,Female,50.0,Hyderabad,Mixer,Home,4,3450,20.0,11040.0,Cash,1.0
ORD10986,2024-02-13,CUST1635,Male,33.0,Delhi,Book,Books,5,3787,10.0,17041.5,Card,1.0
ORD10987,2025-02-12,CUST1874,Male,32.0,Jaipur,Mixer,Home,4,1396,20.0,4467.2,Net Banking,
ORD10988,2025-04-21,CUST1111,Male,29.0,Mumbai,Phone,Electronics,3,3916,15.0,9985.8,Net Banking,4.0
ORD10989,2024-11-20,CUST1350,Female,31.0,Lucknow,T-Shirt,Fashion,4,2792,0.0,11168.0,UPI,3.0
ORD10990,2025-04-26,CUST1149,Male,38.0,Delhi,Watch,Accessories,1,4565,5.0,4336.75,Net Banking,1.0
ORD10991,2024-02-25,CUST1216,Male,45.0,Chennai,Chair,Furniture,4,3978,5.0,15116.4,Cash,
ORD10992,2024-10-07,CUST1414,Male,37.0,Lucknow,Shoes,Fashion,1,1261,0.0,1261.0,Net Banking,5.0
ORD10993,2024-04-04,CUST1916,Female,39.0,Chennai,T-Shirt,Fashion,3,1607,0.0,4821.0,Card,2.0
ORD10994,2024-06-13,CUST1988,Female,40.0,Jaipur,Chair,Furniture,4,4045,15.0,13753.0,UPI,5.0
ORD10995,2024-05-28,CUST1331,Female,18.0,,T-Shirt,Fashion,1,4838,20.0,3870.4,Net Banking,2.0
ORD10996,2025-02-20,CUST1269,Male,46.0,Bengaluru,Watch,Accessories,3,1030,,3090.0,Net Banking,
ORD10997,2024-07-11,CUST1430,Male,56.0,Jaipur,Phone,Electronics,1,1890,,1890.0,Card,3.0
ORD10998,2025-01-14,CUST1833,Female,19.0,Chennai,T-Shirt,Fashion,2,4825,0.0,9650.0,Cash,5.0
ORD10999,2025-02-24,CUST1360,Female,52.0,Jaipur,Phone,Electronics,4,3835,15.0,13039.0,Cash,1.0
ORD11000,2024-06-30,CUST1566,Male,,Jaipur,Shoes,Fashion,4,3609,10.0,12992.4,Net Banking,3.0
ORD11001,2024-04-16,CUST1091,Male,57.0,Jaipur,Book,Books,3,912,0.0,2736.0,UPI,4.0
ORD11002,2024-02-03,CUST1683,Female,44.0,Pune,Phone,Electronics,4,unknown,20.0,13513.6,Card,4.0
ORD11003,2024-05-07,CUST1359,Female,44.0,Jaipur,Book,Books,1,1702,15.0,1446.7,UPI,3.0
ORD11004,2024-09-27,CUST1314,Female,33.0,Delhi,T-Shirt,Fashion,5,2423,10.0,10903.5,Net Banking,1.0
ORD11005,2025-06-15,CUST1839,Female,39.0,Bengaluru,Laptop,Electronics,1,1356,10.0,1220.4,Net Banking,2.0
ORD11006,2025-03-15,CUST1131,Female,29.0,Jaipur,Book,Books,2,3322,0.0,6644.0,Cash,5.0
ORD11007,2024-05-09,CUST1516,Male,58.0,Jaipur,Shoes,Fashion,4,1992,0.0,7968.0,Cash,5.0
ORD11008,2024-04-05,CUST1026,Female,18.0,Bengaluru,Shoes,Fashion,3,1769,0.0,5307.0,UPI,5.0
ORD11009,2024-05-13,CUST1464,Female,29.0,Pune,Phone,Electronics,5,3232,0.0,16160.0,Card,3.0
ORD11010,2025-01-22,CUST1788,Female,60.0,Delhi,T-Shirt,Fashion,5,2109,,10545.0,Cash,1.0
ORD11011,2024-04-23,CUST1470,Male,24.0,Bengaluru,Shoes,Fashion,1,4846,0.0,4846.0,Cash,3.0
ORD11012,2025-01-05,CUST1934,Male,43.0,Mumbai,Shoes,Fashion,1,733,15.0,623.05,Net Banking,1.0
ORD11013,2024-03-19,CUST1215,Female,42.0,Hyderabad,Book,Books,1,4085,,4085.0,Net Banking,2.0
ORD11014,2024-02-02,CUST1120,Female,40.0,Lucknow,Shoes,Fashion,3,183,5.0,521.55,UPI,2.0
ORD11015,2024-01-31,CUST1548,Male,51.0,Bengaluru,Mixer,Home,1,1679,20.0,1343.2,Card,3.0
ORD11016,2024-05-21,CUST1225,Male,26.0,Chennai,Phone,Electronics,2,341,10.0,613.8,Cash,4.0
ORD11017,2024-10-28,CUST1478,Female,45.0,Jaipur,T-Shirt,Fashion,1,2955,,2955.0,Card,3.0
ORD11018,2024-04-15,CUST1597,Female,28.0,Pune,Shoes,Fashion,2,2402,15.0,4083.4,Net Banking,4.0
ORD11019,2024-10-05,CUST1835,Female,57.0,Mumbai,Watch,Accessories,4,4985,,19940.0,Net Banking,4.0
ORD11020,2024-03-06,CUST1460,Male,20.0,Chennai,T-Shirt,Fashion,5,2991,10.0,13459.5,Net Banking,3.0
ORD11021,2024-07-03,CUST1828,Female,45.0,Bengaluru,Chair,Furniture,4,345,0.0,1380.0,Cash,2.0
ORD11022,2024-05-28,CUST1798,Female,25.0,Delhi,Phone,Electronics,2,3144,10.0,5659.2,Cash,
ORD11023,2024-11-25,CUST1920,Male,,Mumbai,Laptop,Electronics,3,1851,15.0,4720.05,Net Banking,3.0
ORD11024,2024-10-11,CUST1733,Male,54.0,Jaipur,T-Shirt,Fashion,5,1881,0.0,9405.0,Net Banking,3.0
ORD11025,2025-05-20,CUST1510,Male,35.0,Jaipur,Chair,Furniture,2,1714,0.0,3428.0,UPI,1.0
ORD11026,2025-01-27,CUST1242,Male,,Delhi,Watch,Accessories,2,2777,20.0,4443.2,UPI,4.0
ORD11027,2025-06-24,CUST1040,Female,59.0,Delhi,Mixer,Home,2,3399,0.0,6798.0,UPI,4.0
ORD11028,2024-11-20,CUST1771,Female,43.0,,Phone,Electronics,4,2565,10.0,9234.0,Cash,4.0
ORD11029,2025-04-10,CUST1505,Male,41.0,Mumbai,Laptop,Electronics,4,2544,,10176.0,UPI,2.0
ORD11030,2024-11-26,CUST1882,Female,32.0,Bengaluru,Laptop,Electronics,1,1236,0.0,1236.0,UPI,2.0
ORD11031,2024-02-23,CUST1265,Male,25.0,Delhi,Chair,Furniture,5,140,,700.0,Cash,1.0
ORD11032,2024-06-23,CUST1947,Male,55.0,Lucknow,Mixer,Home,3,3209,10.0,8664.3,UPI,2.0
ORD11033,2025-04-02,CUST1684,Male,51.0,Pune,Chair,Furniture,2,4885,15.0,8304.5,Net Banking,
ORD11034,2025-05-09,CUST1231,Male,34.0,Chennai,Watch,Accessories,3,2737,,8211.0,UPI,3.0
ORD11035,2025-05-21,CUST1061,Male,18.0,Pune,T-Shirt,Fashion,2,739,0.0,1478.0,Net Banking,4.0
ORD11036,2024-08-01,CUST1833,Female,37.0,Lucknow,T-Shirt,Fashion,4,956,10.0,3441.6,Card,5.0
ORD11037,2025-01-29,CUST1998,Female,57.0,Pune,Phone,Electronics,2,1892,10.0,3405.6,Net Banking,2.0
ORD11038,2024-11-10,CUST1974,Male,27.0,,Phone,Electronics,3,3565,5.0,10160.25,UPI,
ORD11039,2024-07-10,CUST1273,Male,48.0,Lucknow,Phone,Electronics,2,235,15.0,399.5,Cash,3.0
ORD11040,2025-03-17,CUST1217,Male,43.0,Jaipur,Phone,Electronics,5,788,10.0,3546.0,Cash,1.0
ORD11041,2024-02-20,CUST1664,Female,45.0,Pune,Watch,Accessories,3,3129,0.0,9387.0,Cash,2.0
ORD11042,2025-05-20,CUST1531,Female,24.0,Delhi,Book,Books,2,4966,10.0,8938.8,Card,1.0
ORD11043,2024-09-29,CUST1244,Male,52.0,Mumbai,T-Shirt,Fashion,1,535,0.0,535.0,Cash,2.0
ORD11044,2024-08-13,CUST1751,Female,49.0,Pune,Book,Books,4,3318,0.0,13272.0,Card,2.0
ORD11045,2024-01-04,CUST1096,Male,50.0,Lucknow,Chair,Furniture,3,4984,10.0,13456.8,Cash,
ORD11046,2024-03-12,CUST1170,Male,39.0,Lucknow,T-Shirt,Fashion,2,2681,,5362.0,Card,1.0
ORD11047,2024-06-30,CUST1997,Female,22.0,Bengaluru,Watch,Accessories,4,2836,0.0,11344.0,UPI,5.0
ORD11048,2025-05-15,CUST1894,Male,48.0,Mumbai,Chair,Furniture,4,4877,0.0,19508.0,UPI,1.0
ORD11049,2024-06-20,CUST1773,Male,24.0,Mumbai,Mixer,Home,2,4403,20.0,7044.8,Cash,
ORD11050,2024-12-25,CUST1558,Female,60.0,Lucknow,Chair,Furniture,4,4119,,16476.0,Cash,3.0
ORD11051,2024-12-07,CUST1912,Female,25.0,Chennai,Watch,Accessories,1,2988,10.0,2689.2,UPI,2.0
ORD11052,2025-05-24,CUST1031,Male,54.0,Jaipur,Book,Books,2,1260,10.0,2268.0,Cash,2.0
ORD11053,2024-04-20,CUST1988,Female,58.0,Lucknow,Phone,Electronics,2,3194,,6388.0,Card,3.0
ORD11054,2025-03-03,CUST1967,Female,37.0,Pune,Chair,Furniture,-1,3303,20.0,7927.2,UPI,5.0
ORD11055,2025-04-10,CUST1580,Female,36.0,Mumbai,Chair,Furniture,5,1107,15.0,4704.75,UPI,4.0
ORD11056,2024-10-23,CUST1638,Male,37.0,Lucknow,Shoes,Fashion,4,1330,20.0,4256.0,Cash,1.0
ORD11057,2024-08-10,CUST1289,Male,21.0,Lucknow,Mixer,Home,1,3818,0.0,3818.0,Cash,1.0
ORD11058,2024-09-14,CUST1141,Female,36.0,Bengaluru,Book,Books,3,105,0.0,315.0,UPI,
ORD11059,2024-03-23,CUST1297,Male,,Lucknow,Mixer,Home,2,1711,15.0,2908.7,Cash,2.0
ORD11060,2024-09-24,CUST1942,Female,56.0,Chennai,Book,Books,4,3369,0.0,13476.0,Card,5.0
ORD11061,2024-07-23,CUST1256,Male,44.0,Pune,Book,Books,3,4836,5.0,13782.6,Cash,3.0
ORD11062,2025-04-17,CUST1558,Male,42.0,Jaipur,Phone,Electronics,3,4742,,14226.0,UPI,2.0
ORD11063,2025-01-01,CUST1479,Female,45.0,Lucknow,Watch,Accessories,3,4227,,12681.0,Net Banking,4.0
ORD11064,2025-03-07,CUST1090,Male,57.0,Chennai,Watch,Accessories,1,4678,0.0,4678.0,Card,5.0
ORD11065,2024-10-27,CUST1054,Female,26.0,Jaipur,Chair,Furniture,2,4550,20.0,7280.0,UPI,4.0
ORD11066,2024-10-03,CUST1849,Male,39.0,Mumbai,Watch,Accessories,1,793,0.0,793.0,Cash,5.0
ORD11067,2025-06-07,CUST1757,Male,31.0,Bengaluru,Watch,Accessories,3,598,0.0,1794.0,Net Banking,2.0
ORD11068,2024-11-14,CUST1736,Male,49.0,Pune,T-Shirt,Fashion,2,2564,,5128.0,UPI,1.0
ORD11069,2024-04-09,CUST1253,Male,24.0,Lucknow,Laptop,Electronics,2,1091,20.0,1745.6,UPI,5.0
ORD11070,2024-11-03,CUST1414,Female,29.0,Pune,Watch,Accessories,4,555,0.0,2220.0,Cash,5.0
ORD11071,2024-05-29,CUST1651,Male,29.0,Bengaluru,Watch,Accessories,5,1109,15.0,4713.25,Card,2.0
ORD11072,2024-10-23,CUST1683,Male,55.0,Lucknow,T-Shirt,Fashion,4,4035,10.0,14526.0,Cash,
ORD11073,2024-04-19,CUST1475,Female,45.0,Bengaluru,Mixer,Home,4,3260,,13040.0,UPI,3.0
ORD11074,2024-01-12,CUST1594,Female,20.0,Lucknow,Watch,Accessories,1,4722,15.0,4013.7,UPI,3.0
ORD11075,2024-01-10,CUST1162,Female,50.0,Pune,Shoes,Fashion,4,3854,10.0,13874.4,Cash,
ORD11076,2024-06-04,CUST1360,Female,47.0,Bengaluru,Book,Books,5,614,5.0,2916.5,Cash,
ORD11077,2025-05-10,CUST1385,Female,56.0,Bengaluru,Mixer,Home,4,658,,2632.0,Cash,2.0
ORD11078,2025-02-17,CUST1069,Male,19.0,Bengaluru,Chair,Furniture,5,4857,10.0,21856.5,Card,1.0
ORD11079,2024-08-25,CUST1790,Male,24.0,Bengaluru,Phone,Electronics,4,4002,10.0,14407.2,Net Banking,4.0
ORD11080,2024-02-08,CUST1867,Male,46.0,Hyderabad,Phone,Electronics,1,2151,0.0,2151.0,UPI,2.0
ORD11081,2024-05-16,CUST1652,Male,30.0,Chennai,Chair,Furniture,1,3782,15.0,3214.7,Net Banking,4.0
ORD11082,2024-06-14,CUST1444,Male,23.0,Delhi,Mixer,Home,2,1748,,3496.0,UPI,2.0
ORD11083,2025-02-21,CUST1581,Male,39.0,Bengaluru,Laptop,Electronics,2,142,10.0,255.6,Net Banking,2.0
ORD11084,2024-12-26,CUST1365,Male,22.0,Lucknow,T-Shirt,Fashion,5,3980,20.0,15920.0,Net Banking,
ORD11085,2024-05-10,CUST1801,Female,24.0,Mumbai,Book,Books,1,4762,0.0,4762.0,Net Banking,2.0
ORD11086,2024-01-24,CUST1229,Female,34.0,Jaipur,Laptop,Electronics,5,4528,10.0,20376.0,Cash,1.0
ORD11087,2024-09-04,CUST1873,Female,43.0,Delhi,Shoes,Fashion,3,712,20.0,1708.8,UPI,5.0
ORD11088,32-13-2024,CUST1431,Female,30.0,Hyderabad,Watch,Accessories,-1,345,0.0,1035.0,UPI,2.0
ORD11089,2024-03-04,CUST1241,Female,22.0,Delhi,T-Shirt,Fashion,5,2800,,14000.0,Cash,1.0
ORD11090,2025-05-05,CUST1969,Male,35.0,Delhi,Book,Books,5,760,20.0,3040.0,UPI,1.0
ORD11091,2024-12-24,CUST1441,Female,37.0,Pune,Watch,Accessories,5,1945,,9725.0,UPI,1.0
ORD11092,2025-01-23,CUST1698,Male,53.0,Lucknow,Laptop,Electronics,2,4476,20.0,7161.6,UPI,4.0
ORD11093,2025-03-13,CUST1562,Male,25.0,Lucknow,Book,Books,2,3620,,7240.0,UPI,5.0
ORD11094,2025-03-23,CUST1940,Male,33.0,Pune,Chair,Furniture,3,1686,10.0,4552.2,UPI,5.0
ORD11095,2024-02-16,CUST1821,Male,33.0,,Laptop,Electronics,2,3483,,6966.0,UPI,1.0
ORD11096,2024-02-14,CUST1321,Female,56.0,Pune,Shoes,Fashion,4,1579,10.0,5684.4,Cash,2.0
ORD11097,2024-03-19,CUST1078,Female,52.0,Pune,Book,Books,4,1102,,4408.0,Net Banking,
ORD11098,2024-11-05,CUST1964,Female,53.0,Chennai,Chair,Furniture,2,3733,,7466.0,Card,5.0
ORD11099,2024-04-16,CUST1055,Female,44.0,Lucknow,Mixer,Home,3,4535,20.0,10884.0,Cash,1.0
ORD11100,2024-11-08,CUST1759,Male,25.0,Hyderabad,T-Shirt,Fashion,2,4367,5.0,8297.3,Card,1.0
ORD11101,2024-01-22,CUST1510,Male,35.0,Chennai,T-Shirt,Fashion,4,3817,0.0,15268.0,Net Banking,3.0
ORD11102,2025-01-28,CUST1507,Male,42.0,Jaipur,Phone,Electronics,1,2386,20.0,1908.8,Net Banking,1.0
ORD11103,2025-03-17,CUST1545,Male,60.0,Chennai,T-Shirt,Fashion,2,3207,5.0,6093.3,UPI,5.0
ORD11104,2024-08-09,CUST1775,Male,39.0,Jaipur,Chair,Furniture,1,2854,10.0,2568.6,Net Banking,
ORD11105,2024-10-21,CUST1879,Female,45.0,Chennai,Laptop,Electronics,1,4632,15.0,3937.2,Card,4.0
ORD11106,2024-10-14,CUST1818,Female,23.0,Pune,Watch,Accessories,2,1180,0.0,2360.0,Cash,3.0
ORD11107,2024-10-02,CUST1675,Female,59.0,Delhi,Book,Books,1,2346,10.0,2111.4,UPI,3.0
ORD11108,2025-04-18,CUST1017,Female,18.0,Lucknow,Chair,Furniture,3,1564,15.0,3988.2,UPI,3.0
ORD11109,2024-02-29,CUST1593,Male,35.0,Hyderabad,Watch,Accessories,5,1884,15.0,8007.0,UPI,4.0
ORD11110,2025-05-21,CUST1130,Male,58.0,Bengaluru,Shoes,Fashion,3,2362,10.0,6377.4,Card,5.0
ORD11111,2024-02-09,CUST1188,Female,55.0,Hyderabad,Laptop,Electronics,2,unknown,,2074.0,UPI,5.0
ORD11112,2024-01-17,CUST1694,Female,52.0,Delhi,T-Shirt,Fashion,1,2222,10.0,1999.8,Card,3.0
ORD11113,2024-04-25,CUST1523,Male,33.0,Pune,Phone,Electronics,1,4252,15.0,3614.2,Cash,5.0
ORD11114,2025-03-12,CUST1896,Female,27.0,Delhi,Chair,Furniture,4,684,,2736.0,Cash,5.0
ORD11115,2025-01-18,CUST1481,Female,57.0,Delhi,Chair,Furniture,3,3443,,10329.0,Card,3.0
ORD11116,2024-01-27,CUST1108,Male,38.0,Hyderabad,Laptop,Electronics,3,1329,20.0,3189.6,Card,4.0
ORD11117,2024-03-21,CUST1978,Male,32.0,Jaipur,Laptop,Electronics,2,3221,,6442.0,UPI,5.0
ORD11118,2025-06-21,CUST1532,Female,38.0,Chennai,Laptop,Electronics,5,3969,,19845.0,Card,5.0
ORD11119,2025-01-05,CUST1236,Female,38.0,Mumbai,Mixer,Home,2,2792,5.0,5304.8,Card,4.0
ORD11120,2025-06-01,CUST1078,Female,59.0,Lucknow,Book,Books,3,752,10.0,2030.4,Card,4.0
ORD11121,2024-09-07,CUST1795,Female,55.0,Bengaluru,Book,Books,2,4764,5.0,9051.6,Cash,3.0
ORD11122,2025-02-22,CUST1431,Male,54.0,Lucknow,Chair,Furniture,3,1066,0.0,3198.0,Card,2.0
ORD11123,2025-03-04,CUST1269,Female,24.0,Bengaluru,Watch,Accessories,1,1466,0.0,1466.0,UPI,4.0
ORD11124,2025-06-11,CUST1887,Female,45.0,Hyderabad,Laptop,Electronics,2,698,5.0,1326.2,Card,4.0
ORD11125,2024-12-10,CUST1605,Male,20.0,Mumbai,T-Shirt,Fashion,3,1075,10.0,2902.5,Cash,4.0
ORD11126,2025-05-03,CUST1716,Male,29.0,Mumbai,Book,Books,4,3669,10.0,13208.4,Card,1.0
